date,AK,AL,AR,AZ,CA,CO,CT,DE,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2023-06-19,5.394016,4.650656,6.08959,4.650656,9.087129,9.753638,9.097863,9.753638,4.650656,4.452902,9.008772,9.048186,9.097863,9.753638,9.753638,9.087129,4.344321,9.008772,9.753638,9.048186,9.048186,9.050919,9.753638,4.650656,9.050919,6.08959,9.050919,9.097863,9.048186,9.097863,6.08959,9.753638,9.008772,9.097863,6.08959,9.048186,9.097863,9.097863,4.650656,9.048186,6.08959,4.344321,9.753638,9.087129,9.048186,9.050919,9.048186,9.753638,9.008772
2023-06-26,6.218749,4.199898,6.190197,4.199898,9.578125,10.250037,9.642561,10.250037,4.199898,5.246179,9.684744,9.053123,9.642561,10.250037,10.250037,9.578125,3.140669,9.684744,10.250037,9.053123,9.053123,8.744657,10.250037,4.199898,8.744657,6.190197,8.744657,9.642561,9.053123,9.642561,6.190197,10.250037,9.684744,9.642561,6.190197,9.053123,9.642561,9.642561,4.199898,9.053123,6.190197,3.140669,10.250037,9.578125,9.053123,8.744657,9.053123,10.250037,9.684744
2023-07-03,5.732694,4.012588,6.196988,4.012588,10.175491,10.829725,9.620173,10.829725,4.012588,8.785648,7.697471,6.736081,9.620173,10.829725,10.829725,10.175491,3.145167,7.697471,10.829725,6.736081,6.736081,7.32117,10.829725,4.012588,7.32117,6.196988,7.32117,9.620173,6.736081,9.620173,6.196988,10.829725,7.697471,9.620173,6.196988,6.736081,9.620173,9.620173,4.012588,6.736081,6.196988,3.145167,10.829725,10.175491,6.736081,7.32117,6.736081,10.829725,7.697471
2023-07-10,6.129346,3.534543,5.436265,3.534543,10.623114,11.721222,11.419553,11.721222,3.534543,8.220985,10.975816,9.518901,11.419553,11.721222,11.721222,10.623114,3.18995,10.975816,11.721222,9.518901,9.518901,8.484266,11.721222,3.534543,8.484266,5.436265,8.484266,11.419553,9.518901,11.419553,5.436265,11.721222,10.975816,11.419553,5.436265,9.518901,11.419553,11.419553,3.534543,9.518901,5.436265,3.18995,11.721222,10.623114,9.518901,8.484266,9.518901,11.721222,10.975816
2023-07-17,5.981709,2.751656,4.118644,2.751656,10.281434,11.297844,10.361848,11.297844,2.751656,7.42551,9.898202,8.922682,10.361848,11.297844,11.297844,10.281434,2.844719,9.898202,11.297844,8.922682,8.922682,7.828606,11.297844,2.751656,7.828606,4.118644,7.828606,10.361848,8.922682,10.361848,4.118644,11.297844,9.898202,10.361848,4.118644,8.922682,10.361848,10.361848,2.751656,8.922682,4.118644,2.844719,11.297844,10.281434,8.922682,7.828606,8.922682,11.297844,9.898202
2023-07-24,5.84908,3.275294,4.467513,3.275294,10.389986,11.478612,10.190313,11.478612,3.275294,9.645689,9.222971,8.336275,10.190313,11.478612,11.478612,10.389986,3.440025,9.222971,11.478612,8.336275,8.336275,7.508018,11.478612,3.275294,7.508018,4.467513,7.508018,10.190313,8.336275,10.190313,4.467513,11.478612,9.222971,10.190313,4.467513,8.336275,10.190313,10.190313,3.275294,8.336275,4.467513,3.440025,11.478612,10.389986,8.336275,7.508018,8.336275,11.478612,9.222971
2023-07-31,6.215465,3.976395,6.473874,3.976395,11.669084,11.919624,10.530087,11.919624,3.976395,8.96666,8.806662,7.80907,10.530087,11.919624,11.919624,11.669084,2.812011,8.806662,11.919624,7.80907,7.80907,7.992454,11.919624,3.976395,7.992454,6.473874,7.992454,10.530087,7.80907,10.530087,6.473874,11.919624,8.806662,10.530087,6.473874,7.80907,10.530087,10.530087,3.976395,7.80907,6.473874,2.812011,11.919624,11.669084,7.80907,7.992454,7.80907,11.919624,8.806662
2023-08-07,5.527663,4.851047,7.053233,4.851047,11.207355,11.067853,8.237872,11.067853,4.851047,8.581687,6.871742,6.897295,8.237872,11.067853,11.067853,11.207355,4.121514,6.871742,11.067853,6.897295,6.897295,7.691818,11.067853,4.851047,7.691818,7.053233,7.691818,8.237872,6.897295,8.237872,7.053233,11.067853,6.871742,8.237872,7.053233,6.897295,8.237872,8.237872,4.851047,6.897295,7.053233,4.121514,11.067853,11.207355,6.897295,7.691818,6.897295,11.067853,6.871742
2023-08-14,6.350551,4.97912,7.583854,4.97912,11.613553,12.229283,11.161751,12.229283,4.97912,11.76364,10.324454,8.953136,11.161751,12.229283,12.229283,11.613553,4.163048,10.324454,12.229283,8.953136,8.953136,8.101748,12.229283,4.97912,8.101748,7.583854,8.101748,11.161751,8.953136,11.161751,7.583854,12.229283,10.324454,11.161751,7.583854,8.953136,11.161751,11.161751,4.97912,8.953136,7.583854,4.163048,12.229283,11.613553,8.953136,8.101748,8.953136,12.229283,10.324454
2023-08-21,6.270764,4.304786,6.054351,4.304786,10.843679,11.400327,10.240488,11.400327,4.304786,8.381638,11.813681,11.6249,10.240488,11.400327,11.400327,10.843679,3.988553,11.813681,11.400327,11.6249,11.6249,10.234785,11.400327,4.304786,10.234785,6.054351,10.234785,10.240488,11.6249,10.240488,6.054351,11.400327,11.813681,10.240488,6.054351,11.6249,10.240488,10.240488,4.304786,11.6249,6.054351,3.988553,11.400327,10.843679,11.6249,10.234785,11.6249,11.400327,11.813681
2023-08-28,6.525997,4.637659,6.217726,4.637659,10.56621,10.914165,8.890181,10.914165,4.637659,6.462041,9.23659,9.350741,8.890181,10.914165,10.914165,10.56621,3.741469,9.23659,10.914165,9.350741,9.350741,9.046226,10.914165,4.637659,9.046226,6.217726,9.046226,8.890181,9.350741,8.890181,6.217726,10.914165,9.23659,8.890181,6.217726,9.350741,8.890181,8.890181,4.637659,9.350741,6.217726,3.741469,10.914165,10.56621,9.350741,9.046226,9.350741,10.914165,9.23659
2023-09-04,5.822393,4.136665,6.198445,4.136665,10.554357,10.796723,9.026031,10.796723,4.136665,5.557307,8.205514,8.516264,9.026031,10.796723,10.796723,10.554357,3.931401,8.205514,10.796723,8.516264,8.516264,8.863131,10.796723,4.136665,8.863131,6.198445,8.863131,9.026031,8.516264,9.026031,6.198445,10.796723,8.205514,9.026031,6.198445,8.516264,9.026031,9.026031,4.136665,8.516264,6.198445,3.931401,10.796723,10.554357,8.516264,8.863131,8.516264,10.796723,8.205514
2023-09-11,5.948966,5.565368,7.825687,5.565368,10.951332,11.030917,9.74232,11.030917,5.565368,5.994811,9.405119,9.869615,9.74232,11.030917,11.030917,10.951332,4.678326,9.405119,11.030917,9.869615,9.869615,10.414557,11.030917,5.565368,10.414557,7.825687,10.414557,9.74232,9.869615,9.74232,7.825687,11.030917,9.405119,9.74232,7.825687,9.869615,9.74232,9.74232,5.565368,9.869615,7.825687,4.678326,11.030917,10.951332,9.869615,10.414557,9.869615,11.030917,9.405119
2023-09-18,4.972283,4.256767,6.05665,4.256767,10.255203,10.411929,9.230059,10.411929,4.256767,8.94666,8.977614,9.241094,9.230059,10.411929,10.411929,10.255203,3.464288,8.977614,10.411929,9.241094,9.241094,9.290778,10.411929,4.256767,9.290778,6.05665,9.290778,9.230059,9.241094,9.230059,6.05665,10.411929,8.977614,9.230059,6.05665,9.241094,9.230059,9.230059,4.256767,9.241094,6.05665,3.464288,10.411929,10.255203,9.241094,9.290778,9.241094,10.411929,8.977614
2023-09-25,5.682263,4.951211,6.765107,4.951211,9.223289,8.737912,7.340078,8.737912,4.951211,4.883018,7.042033,7.093821,7.340078,8.737912,8.737912,9.223289,4.278752,7.042033,8.737912,7.093821,7.093821,7.28065,8.737912,4.951211,7.28065,6.765107,7.28065,7.340078,7.093821,7.340078,6.765107,8.737912,7.042033,7.340078,6.765107,7.093821,7.340078,7.340078,4.951211,7.093821,6.765107,4.278752,8.737912,9.223289,7.093821,7.28065,7.093821,8.737912,7.042033
2023-10-02,5.631385,5.231872,6.745513,5.231872,9.264368,9.649704,8.32605,9.649704,5.231872,5.612521,8.748478,8.614075,8.32605,9.649704,9.649704,9.264368,5.016643,8.748478,9.649704,8.614075,8.614075,8.344693,9.649704,5.231872,8.344693,6.745513,8.344693,8.32605,8.614075,8.32605,6.745513,9.649704,8.748478,8.32605,6.745513,8.614075,8.32605,8.32605,5.231872,8.614075,6.745513,5.016643,9.649704,9.264368,8.614075,8.344693,8.614075,9.649704,8.748478
2023-10-09,4.253639,5.232364,6.493478,5.232364,9.774764,10.377797,9.070661,10.377797,5.232364,5.881329,7.77155,6.231858,9.070661,10.377797,10.377797,9.774764,4.648163,7.77155,10.377797,6.231858,6.231858,5.452792,10.377797,5.232364,5.452792,6.493478,5.452792,9.070661,6.231858,9.070661,6.493478,10.377797,7.77155,9.070661,6.493478,6.231858,9.070661,9.070661,5.232364,6.231858,6.493478,4.648163,10.377797,9.774764,6.231858,5.452792,6.231858,10.377797,7.77155
2023-10-16,4.442308,3.903921,5.007888,3.903921,9.16874,9.324687,8.011366,9.324687,3.903921,5.591904,7.378825,6.700759,8.011366,9.324687,9.324687,9.16874,3.723021,7.378825,9.324687,6.700759,6.700759,6.34344,9.324687,3.903921,6.34344,5.007888,6.34344,8.011366,6.700759,8.011366,5.007888,9.324687,7.378825,8.011366,5.007888,6.700759,8.011366,8.011366,3.903921,6.700759,5.007888,3.723021,9.324687,9.16874,6.700759,6.34344,6.700759,9.324687,7.378825
2023-10-23,4.142027,4.570133,5.404216,4.570133,7.950242,7.970847,6.635462,7.970847,4.570133,5.352042,6.204865,6.699066,6.635462,7.970847,7.970847,7.950242,4.853122,6.204865,7.970847,6.699066,6.699066,7.000613,7.970847,4.570133,7.000613,5.404216,7.000613,6.635462,6.699066,6.635462,5.404216,7.970847,6.204865,6.635462,5.404216,6.699066,6.635462,6.635462,4.570133,6.699066,5.404216,4.853122,7.970847,7.950242,6.699066,7.000613,6.699066,7.970847,6.204865
2023-10-30,4.261965,5.521299,6.608727,5.521299,7.977833,7.34917,5.698552,7.34917,5.521299,4.852407,5.946445,6.441705,5.698552,7.34917,7.34917,7.977833,5.560578,5.946445,7.34917,6.441705,6.441705,6.474168,7.34917,5.521299,6.474168,6.608727,6.474168,5.698552,6.441705,5.698552,6.608727,7.34917,5.946445,5.698552,6.608727,6.441705,5.698552,5.698552,5.521299,6.441705,6.608727,5.560578,7.34917,7.977833,6.441705,6.474168,6.441705,7.34917,5.946445
2023-11-06,4.319546,4.84995,5.804424,4.84995,6.914922,6.13183,4.63486,6.13183,4.84995,5.83615,4.648948,5.13623,4.63486,6.13183,6.13183,6.914922,4.668279,4.648948,6.13183,5.13623,5.13623,5.360135,6.13183,4.84995,5.360135,5.804424,5.360135,4.63486,5.13623,4.63486,5.804424,6.13183,4.648948,4.63486,5.804424,5.13623,4.63486,4.63486,4.84995,5.13623,5.804424,4.668279,6.13183,6.914922,5.13623,5.360135,5.13623,6.13183,4.648948
2023-11-13,4.289105,4.851806,5.165295,4.851806,6.428884,6.259937,5.491069,6.259937,4.851806,4.401785,5.076897,5.522439,5.491069,6.259937,6.259937,6.428884,4.61997,5.076897,6.259937,5.522439,5.522439,5.685828,6.259937,4.851806,5.685828,5.165295,5.685828,5.491069,5.522439,5.491069,5.165295,6.259937,5.076897,5.491069,5.165295,5.522439,5.491069,5.491069,4.851806,5.522439,5.165295,4.61997,6.259937,6.428884,5.522439,5.685828,5.522439,6.259937,5.076897
2023-11-20,3.345362,4.705601,5.977204,4.705601,7.638797,7.629897,6.025823,7.629897,4.705601,3.433345,5.637323,5.760849,6.025823,7.629897,7.629897,7.638797,4.359746,5.637323,7.629897,5.760849,5.760849,5.983235,7.629897,4.705601,5.983235,5.977204,5.983235,6.025823,5.760849,6.025823,5.977204,7.629897,5.637323,6.025823,5.977204,5.760849,6.025823,6.025823,4.705601,5.760849,5.977204,4.359746,7.629897,7.638797,5.760849,5.983235,5.760849,7.629897,5.637323
2023-11-27,3.525761,3.893023,4.883979,3.893023,6.057158,5.51954,3.848024,5.51954,3.893023,3.548034,3.395213,3.90452,3.848024,5.51954,5.51954,6.057158,3.622773,3.395213,5.51954,3.90452,3.90452,4.272973,5.51954,3.893023,4.272973,4.883979,4.272973,3.848024,3.90452,3.848024,4.883979,5.51954,3.395213,3.848024,4.883979,3.90452,3.848024,3.848024,3.893023,3.90452,4.883979,3.622773,5.51954,6.057158,3.90452,4.272973,3.90452,5.51954,3.395213
2023-12-04,3.182192,3.725653,4.443412,3.725653,6.035546,5.900054,4.61555,5.900054,3.725653,3.86884,3.414446,3.775309,4.61555,5.900054,5.900054,6.035546,3.530068,3.414446,5.900054,3.775309,3.775309,3.53107,5.900054,3.725653,3.53107,4.443412,3.53107,4.61555,3.775309,4.61555,4.443412,5.900054,3.414446,4.61555,4.443412,3.775309,4.61555,4.61555,3.725653,3.775309,4.443412,3.530068,5.900054,6.035546,3.775309,3.53107,3.775309,5.900054,3.414446
2023-12-11,3.117653,4.075234,5.106197,4.075234,6.446659,5.884786,4.267892,5.884786,4.075234,3.488175,3.512663,4.484186,4.267892,5.884786,5.884786,6.446659,3.782697,3.512663,5.884786,4.484186,4.484186,5.216315,5.884786,4.075234,5.216315,5.106197,5.216315,4.267892,4.484186,4.267892,5.106197,5.884786,3.512663,4.267892,5.106197,4.484186,4.267892,4.267892,4.075234,4.484186,5.106197,3.782697,5.884786,6.446659,4.484186,5.216315,4.484186,5.884786,3.512663
2023-12-18,3.955027,3.69276,4.541848,3.69276,5.574275,5.224771,3.859887,5.224771,3.69276,3.212069,3.37887,3.760999,3.859887,5.224771,5.224771,5.574275,3.398049,3.37887,5.224771,3.760999,3.760999,3.977116,5.224771,3.69276,3.977116,4.541848,3.977116,3.859887,3.760999,3.859887,4.541848,5.224771,3.37887,3.859887,4.541848,3.760999,3.859887,3.859887,3.69276,3.760999,4.541848,3.398049,5.224771,5.574275,3.760999,3.977116,3.760999,5.224771,3.37887
2023-12-25,2.999874,3.760404,4.753481,3.760404,5.836007,5.061533,3.80449,5.061533,3.760404,2.081774,3.389492,4.310479,3.80449,5.061533,5.061533,5.836007,3.247374,3.389492,5.061533,4.310479,4.310479,5.09401,5.061533,3.760404,5.09401,4.753481,5.09401,3.80449,4.310479,3.80449,4.753481,5.061533,3.389492,3.80449,4.753481,4.310479,3.80449,3.80449,3.760404,4.310479,4.753481,3.247374,5.061533,5.836007,4.310479,5.09401,4.310479,5.061533,3.389492
2024-01-01,3.258916,3.833291,4.576827,3.833291,5.933445,5.105395,3.508438,5.105395,3.833291,3.374878,2.955085,4.032764,3.508438,5.105395,5.105395,5.933445,3.319032,2.955085,5.105395,4.032764,4.032764,4.825673,5.105395,3.833291,4.825673,4.576827,4.825673,3.508438,4.032764,3.508438,4.576827,5.105395,2.955085,3.508438,4.576827,4.032764,3.508438,3.508438,3.833291,4.032764,4.576827,3.319032,5.105395,5.933445,4.032764,4.825673,4.032764,5.105395,2.955085
2024-01-08,3.497293,3.297523,4.044613,3.297523,5.205335,4.97369,3.865294,4.97369,3.297523,3.772125,3.308352,3.727035,3.865294,4.97369,4.97369,5.205335,2.815246,3.308352,4.97369,3.727035,3.727035,3.88102,4.97369,3.297523,3.88102,4.044613,3.88102,3.865294,3.727035,3.865294,4.044613,4.97369,3.308352,3.865294,4.044613,3.727035,3.865294,3.865294,3.297523,3.727035,4.044613,2.815246,4.97369,5.205335,3.727035,3.88102,3.727035,4.97369,3.308352
2024-01-15,3.490313,3.583883,4.222248,3.583883,5.386755,4.941673,3.740031,4.941673,3.583883,2.454458,2.841084,3.007885,3.740031,4.941673,4.941673,5.386755,3.281907,2.841084,4.941673,3.007885,3.007885,2.764612,4.941673,3.583883,2.764612,4.222248,2.764612,3.740031,3.007885,3.740031,4.222248,4.941673,2.841084,3.740031,4.222248,3.007885,3.740031,3.740031,3.583883,3.007885,4.222248,3.281907,4.941673,5.386755,3.007885,2.764612,3.007885,4.941673,2.841084
2024-01-22,3.109628,3.255502,4.268126,3.255502,5.932212,5.733674,4.426907,5.733674,3.255502,2.422164,3.685785,3.970484,4.426907,5.733674,5.733674,5.932212,2.809726,3.685785,5.733674,3.970484,3.970484,4.031974,5.733674,3.255502,4.031974,4.268126,4.031974,4.426907,3.970484,4.426907,4.268126,5.733674,3.685785,4.426907,4.268126,3.970484,4.426907,4.426907,3.255502,3.970484,4.268126,2.809726,5.733674,5.932212,3.970484,4.031974,3.970484,5.733674,3.685785
2024-01-29,3.934711,3.340819,3.992216,3.340819,6.090735,6.040076,5.056387,6.040076,3.340819,2.386203,3.820269,5.323579,5.056387,6.040076,6.040076,6.090735,2.759188,3.820269,6.040076,5.323579,5.323579,5.375189,6.040076,3.340819,5.375189,3.992216,5.375189,5.056387,5.323579,5.056387,3.992216,6.040076,3.820269,5.056387,3.992216,5.323579,5.056387,5.056387,3.340819,5.323579,3.992216,2.759188,6.040076,6.090735,5.323579,5.375189,5.323579,6.040076,3.820269
2024-02-05,3.212006,3.280014,4.243348,3.280014,5.76974,5.569325,4.180953,5.569325,3.280014,2.029496,3.291399,4.287877,4.180953,5.569325,5.569325,5.76974,3.010907,3.291399,5.569325,4.287877,4.287877,4.343015,5.569325,3.280014,4.343015,4.243348,4.343015,4.180953,4.287877,4.180953,4.243348,5.569325,3.291399,4.180953,4.243348,4.287877,4.180953,4.180953,3.280014,4.287877,4.243348,3.010907,5.569325,5.76974,4.287877,4.343015,4.287877,5.569325,3.291399
2024-02-12,2.84681,3.71586,4.596568,3.71586,5.676924,5.235935,4.218555,5.235935,3.71586,3.52518,3.994274,4.548824,4.218555,5.235935,5.235935,5.676924,3.2197,3.994274,5.235935,4.548824,4.548824,4.905515,5.235935,3.71586,4.905515,4.596568,4.905515,4.218555,4.548824,4.218555,4.596568,5.235935,3.994274,4.218555,4.596568,4.548824,4.218555,4.218555,3.71586,4.548824,4.596568,3.2197,5.235935,5.676924,4.548824,4.905515,4.548824,5.235935,3.994274
2024-02-19,3.535466,4.644175,5.235462,4.644175,6.232322,5.924284,5.002684,5.924284,4.644175,4.526206,4.475152,5.116206,5.002684,5.924284,5.924284,6.232322,4.390968,4.475152,5.924284,5.116206,5.116206,5.259766,5.924284,4.644175,5.259766,5.235462,5.259766,5.002684,5.116206,5.002684,5.235462,5.924284,4.475152,5.002684,5.235462,5.116206,5.002684,5.002684,4.644175,5.116206,5.235462,4.390968,5.924284,6.232322,5.116206,5.259766,5.116206,5.924284,4.475152
2024-02-26,3.641327,3.440702,4.024128,3.440702,5.33091,4.986275,3.917279,4.986275,3.440702,3.563996,3.73459,4.258149,3.917279,4.986275,4.986275,5.33091,3.129627,3.73459,4.986275,4.258149,4.258149,4.445631,4.986275,3.440702,4.445631,4.024128,4.445631,3.917279,4.258149,3.917279,4.024128,4.986275,3.73459,3.917279,4.024128,4.258149,3.917279,3.917279,3.440702,4.258149,4.024128,3.129627,4.986275,5.33091,4.258149,4.445631,4.258149,4.986275,3.73459
2024-03-04,4.09234,3.30755,3.755774,3.30755,4.650764,4.375555,3.352788,4.375555,3.30755,1.869105,3.390764,3.914594,3.352788,4.375555,4.375555,4.650764,3.089577,3.390764,4.375555,3.914594,3.914594,4.223607,4.375555,3.30755,4.223607,3.755774,4.223607,3.352788,3.914594,3.352788,3.755774,4.375555,3.390764,3.352788,3.755774,3.914594,3.352788,3.352788,3.30755,3.914594,3.755774,3.089577,4.375555,4.650764,3.914594,4.223607,3.914594,4.375555,3.390764
2024-03-11,3.752557,3.117243,4.407688,3.117243,5.523105,5.108646,3.994604,5.108646,3.117243,2.215133,3.753611,4.132725,3.994604,5.108646,5.108646,5.523105,2.731957,3.753611,5.108646,4.132725,4.132725,4.348967,5.108646,3.117243,4.348967,4.407688,4.348967,3.994604,4.132725,3.994604,4.407688,5.108646,3.753611,3.994604,4.407688,4.132725,3.994604,3.994604,3.117243,4.132725,4.407688,2.731957,5.108646,5.523105,4.132725,4.348967,4.132725,5.108646,3.753611
2024-03-18,3.67676,3.28236,4.066904,3.28236,5.799449,5.751019,5.435228,5.751019,3.28236,2.703094,5.628416,5.906452,5.435228,5.751019,5.751019,5.799449,2.895662,5.628416,5.751019,5.906452,5.906452,5.981867,5.751019,3.28236,5.981867,4.066904,5.981867,5.435228,5.906452,5.435228,4.066904,5.751019,5.628416,5.435228,4.066904,5.906452,5.435228,5.435228,3.28236,5.906452,4.066904,2.895662,5.751019,5.799449,5.906452,5.981867,5.906452,5.751019,5.628416
2024-03-25,3.558066,3.192001,3.855862,3.192001,6.007607,6.249934,5.94368,6.249934,3.192001,3.085132,6.103988,5.591859,5.94368,6.249934,6.249934,6.007607,3.725843,6.103988,6.249934,5.591859,5.591859,5.203324,6.249934,3.192001,5.203324,3.855862,5.203324,5.94368,5.591859,5.94368,3.855862,6.249934,6.103988,5.94368,3.855862,5.591859,5.94368,5.94368,3.192001,5.591859,3.855862,3.725843,6.249934,6.007607,5.591859,5.203324,5.591859,6.249934,6.103988
2024-04-01,3.681386,3.55701,4.330948,3.55701,5.652759,5.452992,4.767821,5.452992,3.55701,4.815743,4.6027,4.871154,4.767821,5.452992,5.452992,5.652759,3.139688,4.6027,5.452992,4.871154,4.871154,4.957904,5.452992,3.55701,4.957904,4.330948,4.957904,4.767821,4.871154,4.767821,4.330948,5.452992,4.6027,4.767821,4.330948,4.871154,4.767821,4.767821,3.55701,4.871154,4.330948,3.139688,5.452992,5.652759,4.871154,4.957904,4.871154,5.452992,4.6027
2024-04-08,3.317606,3.544537,4.050359,3.544537,5.947183,5.940079,5.71858,5.940079,3.544537,4.383028,6.264946,6.366975,5.71858,5.940079,5.940079,5.947183,3.496351,6.264946,5.940079,6.366975,6.366975,6.52222,5.940079,3.544537,6.52222,4.050359,6.52222,5.71858,6.366975,5.71858,4.050359,5.940079,6.264946,5.71858,4.050359,6.366975,5.71858,5.71858,3.544537,6.366975,4.050359,3.496351,5.940079,5.947183,6.366975,6.52222,6.366975,5.940079,6.264946
2024-04-15,4.02324,3.721591,4.079381,3.721591,5.46919,5.693889,4.932102,5.693889,3.721591,3.811905,5.687836,5.551211,4.932102,5.693889,5.693889,5.46919,3.724385,5.687836,5.693889,5.551211,5.551211,5.94194,5.693889,3.721591,5.94194,4.079381,5.94194,4.932102,5.551211,4.932102,4.079381,5.693889,5.687836,4.932102,4.079381,5.551211,4.932102,4.932102,3.721591,5.551211,4.079381,3.724385,5.693889,5.46919,5.551211,5.94194,5.551211,5.693889,5.687836
2024-04-22,3.460202,3.848267,4.56354,3.848267,6.114243,5.806193,4.101886,5.806193,3.848267,3.003569,3.677794,3.558568,4.101886,5.806193,5.806193,6.114243,3.739778,3.677794,5.806193,3.558568,3.558568,4.045474,5.806193,3.848267,4.045474,4.56354,4.045474,4.101886,3.558568,4.101886,4.56354,5.806193,3.677794,4.101886,4.56354,3.558568,4.101886,4.101886,3.848267,3.558568,4.56354,3.739778,5.806193,6.114243,3.558568,4.045474,3.558568,5.806193,3.677794
2024-04-29,3.736434,4.385807,4.902946,4.385807,5.909627,5.616342,5.006726,5.616342,4.385807,3.584496,5.134247,5.058389,5.006726,5.616342,5.616342,5.909627,3.862921,5.134247,5.616342,5.058389,5.058389,4.918991,5.616342,4.385807,4.918991,4.902946,4.918991,5.006726,5.058389,5.006726,4.902946,5.616342,5.134247,5.006726,4.902946,5.058389,5.006726,5.006726,4.385807,5.058389,4.902946,3.862921,5.616342,5.909627,5.058389,4.918991,5.058389,5.616342,5.134247
2024-05-06,4.658641,3.548,4.587311,3.548,6.362194,6.160677,5.73663,6.160677,3.548,4.004091,5.751957,6.036019,5.73663,6.160677,6.160677,6.362194,2.984652,5.751957,6.160677,6.036019,6.036019,5.94369,6.160677,3.548,5.94369,4.587311,5.94369,5.73663,6.036019,5.73663,4.587311,6.160677,5.751957,5.73663,4.587311,6.036019,5.73663,5.73663,3.548,6.036019,4.587311,2.984652,6.160677,6.362194,6.036019,5.94369,6.036019,6.160677,5.751957
2024-05-13,4.578353,4.5932,5.2329,4.5932,6.854338,6.866742,6.299938,6.866742,4.5932,4.018064,7.016601,7.103132,6.299938,6.866742,6.866742,6.854338,4.095984,7.016601,6.866742,7.103132,7.103132,7.442284,6.866742,4.5932,7.442284,5.2329,7.442284,6.299938,7.103132,6.299938,5.2329,6.866742,7.016601,6.299938,5.2329,7.103132,6.299938,6.299938,4.5932,7.103132,5.2329,4.095984,6.866742,6.854338,7.103132,7.442284,7.103132,6.866742,7.016601
2024-05-20,4.643785,4.774747,5.082945,4.774747,6.731969,6.847903,6.406841,6.847903,4.774747,8.736871,6.70304,6.710889,6.406841,6.847903,6.847903,6.731969,4.403171,6.70304,6.847903,6.710889,6.710889,6.769314,6.847903,4.774747,6.769314,5.082945,6.769314,6.406841,6.710889,6.406841,5.082945,6.847903,6.70304,6.406841,5.082945,6.710889,6.406841,6.406841,4.774747,6.710889,5.082945,4.403171,6.847903,6.731969,6.710889,6.769314,6.710889,6.847903,6.70304
2024-05-27,5.20442,4.295125,5.35225,4.295125,7.514634,7.760674,7.181664,7.760674,4.295125,4.348558,7.060813,6.686913,7.181664,7.760674,7.760674,7.514634,3.586205,7.060813,7.760674,6.686913,6.686913,6.666934,7.760674,4.295125,6.666934,5.35225,6.666934,7.181664,6.686913,7.181664,5.35225,7.760674,7.060813,7.181664,5.35225,6.686913,7.181664,7.181664,4.295125,6.686913,5.35225,3.586205,7.760674,7.514634,6.686913,6.666934,6.686913,7.760674,7.060813
2024-06-03,5.093825,5.078063,6.780478,5.078063,8.24711,8.204654,7.07703,8.204654,5.078063,3.316882,6.780432,6.459427,7.07703,8.204654,8.204654,8.24711,3.962595,6.780432,8.204654,6.459427,6.459427,6.846546,8.204654,5.078063,6.846546,6.780478,6.846546,7.07703,6.459427,7.07703,6.780478,8.204654,6.780432,7.07703,6.780478,6.459427,7.07703,7.07703,5.078063,6.459427,6.780478,3.962595,8.204654,8.24711,6.459427,6.846546,6.459427,8.204654,6.780432
2024-06-10,4.358068,4.848346,5.544819,4.848346,7.892784,8.570061,8.531717,8.570061,4.848346,4.424713,8.701207,7.896183,8.531717,8.570061,8.570061,7.892784,4.804546,8.701207,8.570061,7.896183,7.896183,7.029968,8.570061,4.848346,7.029968,5.544819,7.029968,8.531717,7.896183,8.531717,5.544819,8.570061,8.701207,8.531717,5.544819,7.896183,8.531717,8.531717,4.848346,7.896183,5.544819,4.804546,8.570061,7.892784,7.896183,7.029968,7.896183,8.570061,8.701207
2024-06-17,4.916503,5.217312,6.310219,5.217312,8.653876,8.960967,7.968138,8.960967,5.217312,7.498582,7.281657,6.96265,7.968138,8.960967,8.960967,8.653876,4.730649,7.281657,8.960967,6.96265,6.96265,7.019433,8.960967,5.217312,7.019433,6.310219,7.019433,7.968138,6.96265,7.968138,6.310219,8.960967,7.281657,7.968138,6.310219,6.96265,7.968138,7.968138,5.217312,6.96265,6.310219,4.730649,8.960967,8.653876,6.96265,7.019433,6.96265,8.960967,7.281657
2024-06-24,5.36846,5.32864,6.116966,5.32864,8.314257,8.660867,7.735946,8.660867,5.32864,9.475194,8.318375,8.515994,7.735946,8.660867,8.660867,8.314257,4.647872,8.318375,8.660867,8.515994,8.515994,8.959393,8.660867,5.32864,8.959393,6.116966,8.959393,7.735946,8.515994,7.735946,6.116966,8.660867,8.318375,7.735946,6.116966,8.515994,7.735946,7.735946,5.32864,8.515994,6.116966,4.647872,8.660867,8.314257,8.515994,8.959393,8.515994,8.660867,8.318375
